PLATEID	FIBERID	RA	DEC	PRIMTARGET	SECTARGET	Z	Z_ERR	Z_WARNING	V_DISP	V_DISP_ERR	SN_MEDIAN	E_BV_SFD	ZTWEAK	ZTWEAK_ERR	SIGMA_BALMER	SIGMA_BALMER_ERR	SIGMA_FORBIDDEN	SIGMA_FORBIDDEN_ERR	V_OFF_BALMER	V_OFF_BALMER_ERR	V_OFF_FORBIDDEN	V_OFF_FORBIDDEN_ERR	OII_3726_CONT	OII_3726_CONT_ERR	OII_3726_REQW	OII_3726_REQW_ERR	OII_3726_EQW	OII_3726_EQW_ERR	OII_3726_SEQW	OII_3726_SEQW_ERR	OII_3729_FLUX	OII_3729_FLUX_ERR	NEIII_3869_FLUX	NEIII_3869_FLUX_ERR	H_DELTA_FLUX	H_DELTA_FLUX_ERR	H_BETA_FLUX	H_BETA_FLUX_ERR	H_BETA_CONT	H_BETA_CONT_ERR	H_BETA_REQW	H_BETA_REQW_ERR	H_BETA_EQW	H_BETA_EQW_ERR	OIII_5007_CONT	OIII_5007_CONT_ERR	OIII_5007_REQW	OIII_5007_REQW_ERR	OIII_5007_EQW	OIII_5007_EQW_ERR	OIII_5007_FLUX	OIII_5007_FLUX_ERR	OI_6300_CONT	OI_6300_CONT_ERR	OI_6300_REQW	OI_6300_REQW_ERR	OI_6300_EQW	OI_6300_EQW_ERR	OI_6300_FLUX	OI_6300_FLUX_ERR	H_ALPHA_CONT	H_ALPHA_CONT_ERR	H_ALPHA_REQW	H_ALPHA_REQW_ERR	H_ALPHA_EQW	H_ALPHA_EQW_ERR	H_ALPHA_FLUX	H_ALPHA_FLUX_ERR	NII_6584_CONT	NII_6584_CONT_ERR	NII_6584_REQW	NII_6584_REQW_ERR	NII_6584_EQW	NII_6584_EQW_ERR	NII_6584_FLUX	NII_6584_FLUX_ERR	SII_6717_CONT	SII_6717_CONT_ERR	SII_6717_REQW	SII_6717_REQW_ERR	SII_6717_EQW	SII_6717_EQW_ERR	SII_6717_FLUX	SII_6717_FLUX_ERR	SII_6731_CONT	SII_6731_CONT_ERR	SII_6731_REQW	SII_6731_REQW_ERR	SII_6731_EQW	SII_6731_EQW_ERR	SII_6731_FLUX	SII_6731_FLUX_ERR	H_BETA_ABS	H_BETA_ABS_MODEL	H_ALPHA_ABS	H_ALPHA_ABS_MODEL	CA_K_ABS	CA_H_ABS	NA_D_ABS	OII_SIGMA	OII_FLUX	OII_FLUX_ERR	OII_VOFF	OII_CHI2	OIII_SIGMA	OIII_FLUX	OIII_FLUX_ERR	OIII_VOFF	OIII_CHI2	SPECTOFIBER
1017	284	177.547	53.7224	96	0	0.060313	1.52546e-05	0	231.35	6.63969	30.697	0.0144398	0	0	500	0	410.811	93.3193	300	0	300	0	15.7127	2.46469	1.52547	0.689222	-0.36081	0.689222	3.97102	1.04063	-3.00361	28.1681	-0.375652	7.20673	-6.48776	8.64879	9.65412	8.68806	48.3645	1.39672	1.49444	0.151098	-0.352584	0.151098	47.1916	1.33472	0.440244	0.158048	-0.467788	0.158048	24.3176	8.67627	53.0908	0.880127	-0.138029	0.128205	-0.0575062	0.128205	5.25733	8.4786	55.3303	1.22693	0.851942	0.128123	-0.720031	0.128123	44.989	12.1144	55.1695	1.16276	-0.282721	0.133858	-0.419356	0.133858	28.2622	11.2017	53.5631	1.04168	0.157874	0.129245	-0.017685	0.129245	2.95597	10.6367	53.4797	0.768084	-0.137871	0.130934	-0.132783	0.130934	0.482149	10.6787	1.49444	1.97211	1.30705	1.54832	5.92303	5.33815	4.17816	1	-0.159022	6.75759	51.6845	1.07994	291.633	23.2154	8.33176	64.622	0.403882	0.725469
1013	480	169.763	54.4411	96	0	0.070919	1.25555e-05	0	207.493	5.52377	33.1226	0.0120848	0	0	148.386	31.2305	154.358	18.2673	36.1539	28.9254	43.3407	18.5968	20.029	2.05715	-0.746408	0.402172	-2.61862	0.402172	0.29423	0.414656	23.3497	7.43103	1.40408	4.07748	-4.32977	4.41625	9.74973	5.19883	56.7633	1.4403	1.98028	0.137645	0.00893752	0.137645	55.5005	1.52079	0.518131	0.145227	-0.417481	0.145227	27.5279	5.93132	60.922	0.893458	-0.283805	0.12535	-0.171104	0.12535	4.57538	5.95215	63.1475	2.00129	0.856055	0.122318	-0.736428	0.122318	43.3166	7.23183	62.9413	1.92991	-1.05491	0.132288	-1.11527	0.132288	68.303	7.35466	61.6245	0.910116	0.0655539	0.127926	-0.150992	0.127926	15.8202	6.46125	61.5727	0.960276	0.0796497	0.128256	0.0447665	0.128256	0.0508084	6.39176	1.98028	2.13863	1.58807	1.62973	6.67735	6.00838	3.57645	186.371	47.8933	143.474	-29.803	0.559546	95.4665	24.3478	5.63935	55.8789	0.436038	0.758512
1176	490	253.949	32.2898	96	0	0.0858461	2.46023e-05	0	179.08	10.792	17.319	0.0293669	0	0	227.507	36.2608	125.114	21.5131	-2.22284	34.7783	9.51249	20.3513	6.71321	1.81608	-0.994761	1.08978	-2.69654	1.08978	-0.637638	1.04934	16.3966	5.35063	3.70765	3.04763	3.18708	3.96024	14.3092	4.19651	18.165	1.10461	0.834055	0.276016	-0.970727	0.276016	18.0384	1.05045	0.136983	0.277957	-0.657124	0.277957	7.5702	3.20531	21.4466	0.563967	-0.0424204	0.194214	0.170449	0.194214	-0.824089	2.917	22.4005	1.11886	-0.0288776	0.18367	-1.4888	0.18367	34.5161	4.73314	22.4034	1.10687	-1.52112	0.194295	-1.38226	0.194295	26.9354	3.67349	22.1675	1.02618	0.16215	0.234013	-0.0884965	0.234013	4.66023	3.74136	22.129	0.941559	-0.179174	0.254541	-0.226092	0.254541	-0.971399	3.81911	1.61459	2.1493	1.45451	1.74273	6.60647	4.68775	4.44925	20.968	23.4279	5.0983	-4.89448	0.490557	88.2437	7.76747	3.28892	162.41	0.211727	0.755298
1347	468	212.517	41.7558	6240	0	0.0937089	2.01953e-05	0	295.172	9.52415	26.9407	0.00935379	0	0	190.618	52.5994	193.947	47.1238	300	-0	115.908	44.4457	20.7277	2.23846	0.466108	0.489048	-1.1233	0.489048	1.39259	0.550377	14.1547	10.3515	-8.73303	5.58852	7.146	6.12332	-0.31589	6.3383	53.0635	1.52293	1.90605	0.162161	-0.31468	0.162161	50.7139	1.70664	0.693227	0.175251	-0.561373	0.175251	8.54791	6.80328	51.8603	1.26065	-0.0917144	0.14912	0.0864379	0.14912	-0.861674	6.69111	53.2327	1.60274	1.39353	0.141822	-0.047948	0.141822	8.12913	6.9482	53.0793	1.79679	-0.419501	0.152806	-0.665249	0.152806	35.382	7.89922	50.9379	1.31516	0.0566326	0.163934	-0.0629777	0.163934	12.4892	7.51123	50.9146	1.27701	0.0808709	0.164838	0.0815361	0.164838	-7.47993	7.62752	1.90605	2.10589	1.45927	1.30635	6.06508	6.5868	3.85381	1	9.72449	5.71166	231.214	0.488398	500	35.4768	10.7246	300	0.846807	0.839118
1466	446	208.161	46.3498	96	0	0.0622674	1.49636e-05	0	371.618	7.9717	41.1239	0.0184787	0	0	500	0	411.114	84.3148	300	0	264.696	89.3366	38.2066	2.5603	1.51236	0.25508	-0.140863	0.25508	1.54223	0.410546	-66.1536	31.4942	-15.3615	7.90826	11.7969	11.2542	35.5452	13.9877	107.382	2.23966	1.59743	0.10893	-0.310327	0.10893	102.594	1.93689	0.693587	0.114891	-0.313702	0.114891	47.632	13.8734	112.946	1.36982	-0.119001	0.110727	-0.138143	0.110727	31.0247	15.9806	115.779	1.61689	0.748072	0.109599	-0.365694	0.109599	64.5431	21.1689	115.446	1.60334	-0.125555	0.113656	-0.269628	0.113656	16.7161	18.6479	112.08	1.25573	0.18651	0.112379	0.0769016	0.112379	-16.4036	19.5729	111.992	1.14609	0.113649	0.113037	0.0961474	0.113037	-13.2863	19.705	1.59743	1.92287	1.06004	1.12018	5.88468	5.14686	3.87365	331.104	4.99361	41.4701	165.76	0.994487	500	54.5541	14.3299	300	0.758151	0.773637
542	41	116.399	33.963	96	0	0.0625157	1.02105e-05	0	249.305	4.46637	46.782	0.0484939	0	0	500	0	390.889	49.3918	300	0	214.209	51.5048	13.5723	1.7135	-0.432203	0.492093	-1.5874	0.492093	1.12082	0.717859	-45.4863	18.8155	-11.5232	4.5235	9.49238	5.30224	19.8506	4.7467	40.3635	0.849771	1.67985	0.0992205	-0.411023	0.0992205	38.711	0.971035	0.58389	0.103617	-0.592107	0.103617	24.4118	4.57345	43.4633	0.503749	-0.0381114	0.0732806	0.0666058	0.0732806	-1.74931	3.87574	45.1586	0.948001	0.632512	0.075877	-0.808155	0.075877	49.8591	6.0732	44.9501	0.869981	-0.544299	0.0774086	-0.640307	0.0774086	23.4622	5.31549	43.8319	0.564142	0.0827454	0.0749857	-0.159384	0.0749857	7.30144	4.86259	43.7569	0.553789	0.0296219	0.0748844	-0.0146898	0.0748844	-1.56008	4.86233	2.01898	2.14539	1.35364	1.38932	6.40279	6.12003	4.62023	385.044	17.0285	37.5915	267.304	0.842618	326.546	24.1473	4.77775	69.1021	0.869872	0.735694
546	471	122.597	42.2739	6240	0	0.0634993	1.38523e-05	0	357.64	6.54985	43.9166	0.0468876	0	0	500	-0	500	-0	300	-0	300	-0	24.2871	1.77648	1.86884	0.273613	0.148113	0.273613	2.84423	0.498666	-38.3665	22.7981	-16.8735	6.06205	2.73639	7.3633	10.7135	8.70034	71.1409	1.35706	1.45127	0.102641	-0.254933	0.102641	67.6376	1.4058	0.630425	0.108791	-0.419857	0.108791	33.0315	8.89332	76.8605	0.743341	-0.047356	0.0993533	-0.0170022	0.0993533	9.81447	10.4741	79.6878	1.48499	0.67677	0.0994602	-0.432062	0.0994602	43.0659	13.6747	79.6377	1.2609	-0.0736002	0.101781	-0.227241	0.101781	15.8114	12.9968	77.527	1.10512	0.0897422	0.101438	-0.097076	0.101438	34.5565	14.8831	77.4573	1.27113	-0.0107969	0.102109	-0.0986461	0.102109	-36.8563	14.893	1.45127	1.81953	0.979042	1.10688	6.0314	5.75423	4.82567	500	-10.5658	39.0634	300	0.910383	500	33.0315	19.7757	300	0.605816	0.778556
1056	582	243.726	37.1851	96	0	0.0584654	1.31777e-05	0	232.72	5.78691	34.3125	0.0178242	0	0	500	0	365.302	53.5103	253.839	76.009	174.959	56.7422	20.373	1.86329	0.53468	0.389129	-1.01769	0.389129	-0.472923	0.574901	-35.3153	20.6095	-1.20925	5.74221	21.9708	7.84101	34.4129	8.96012	55.8195	1.54466	1.66309	0.133817	-0.47762	0.133817	54.2372	1.61688	0.412398	0.140997	-0.862013	0.140997	44.4227	8.53607	60.7004	1.0167	-0.0969963	0.123222	0.0509841	0.123222	0.679865	8.77992	63.127	1.67637	0.497443	0.122468	-0.912517	0.122468	68.8092	13.5216	62.8995	1.7484	-0.921761	0.137709	-0.92467	0.137709	45.5519	12.3432	61.5647	0.948433	-0.0132241	0.12497	-0.237967	0.12497	20.7001	10.8109	61.4784	0.972223	-0.151623	0.125663	-0.165188	0.125663	2.85661	10.8278	2.10258	2.20684	1.26389	1.46234	7.22135	5.91325	4.09765	317.669	17.5964	31.3583	300	1.0516	500	56.2651	9.29896	56.1104	0.732616	0.741934
1163	410	221.666	55.5304	96	0	0.0747755	1.65719e-05	0	215.883	7.04842	26.3816	0.0141463	0	0	261.255	58.4987	125.928	37.4641	-41.7751	56.0585	-115.684	34.0204	14.1914	1.71663	1.91614	0.568527	-0.304247	0.568527	0.431069	0.546185	-1.45591	5.45332	-8.63286	3.87616	11.4172	5.61816	24.9275	6.47228	39.1721	1.36679	1.45049	0.172478	-0.681332	0.172478	37.8246	1.21914	0.657058	0.177631	-0.613067	0.177631	15.2345	4.69899	41.7072	0.886754	-0.11967	0.143372	0.061648	0.143372	-1.30592	4.30367	43.1554	1.03353	0.795497	0.144125	-0.650907	0.144125	29.7784	7.12212	43.006	1.0317	-0.39625	0.147727	-0.445762	0.147727	15.8816	4.95837	41.8567	0.72106	0.151542	0.147213	-0.07673	0.147213	1.88306	4.55396	41.8094	0.726326	-0.129606	0.174528	-0.142426	0.174528	-0.513053	4.67031	2.07279	2.20032	1.42276	1.47359	7.18833	4.96718	4.20255	1	3.6743	4.57764	-108.337	0.218294	164.613	17.983	5.91278	-175.427	0.890082	0.757977
607	51	219.098	60.4713	96	0	0.0495769	1.17746e-05	0	204.894	4.82926	38.04	0.0135383	0	0	500	-0	500	-0	300	-0	300	-0	24.7236	3.28959	2.07087	0.508374	-0.117739	0.508374	2.1332	0.877347	-50.8205	41.3848	-9.91937	11.4282	18.0222	10.0173	32.4499	9.55831	63.4918	1.5554	1.3591	0.126717	-0.548819	0.126717	61.3481	1.46708	0.88658	0.128083	-0.110192	0.128083	12.5583	9.51494	67.5088	1.11613	-0.08879	0.105899	0.0390604	0.105899	1.38104	9.73592	70.1145	1.06237	1.20657	0.102216	-0.402682	0.102216	34.6745	12.4882	69.9031	1.13817	-0.105009	0.105795	-0.207762	0.105795	5.95881	11.8704	67.8813	1.00854	0.279814	0.105999	0.0372616	0.105999	-18.1807	13.6139	67.7945	0.919404	0.0985917	0.105878	0.0535369	0.105878	7.60014	13.6262	1.71135	2.08139	1.20657	1.61486	7.69825	5.3402	3.84216	500	1.43309	59.5207	300	1.17324	500	12.5583	9.51494	300	0.881272	0.748138
1288	379	217.083	45.986	96	0	0.0735605	1.62508e-05	0	216.43	7.85759	26.6068	0.0154137	0	0	45.4583	35.3883	500	-0	5.69506	20.9845	298.979	88.5352	16.3094	2.14915	2.43995	0.49869	0.397618	0.49869	1.8074	0.873357	-61.7562	27.5645	-13.7942	7.55589	7.13419	3.11768	0.593616	2.95798	38.9524	1.17056	1.71033	0.170352	-0.33521	0.170352	38.0398	1.13495	0.563614	0.19461	-0.386965	0.19461	12.9949	8.47188	41.3563	0.873899	0.112714	0.142196	0.162092	0.142196	-6.01694	8.0715	42.5707	1.15334	1.06566	0.142507	-0.482558	0.142507	11.9056	3.75235	42.4119	1.20044	-0.691668	0.150044	-0.672121	0.150044	39.284	8.36446	41.5219	1.08099	0.106014	0.150721	0.0143939	0.150721	2.01526	12.1603	41.4934	1.14277	-0.167352	0.160013	-0.082663	0.160013	-2.49509	13.0976	1.71033	2.14927	1.55794	1.65273	7.21469	5.5796	3.32648	63.1881	11.8171	7.25575	-62.9661	0.532219	276.119	14.1456	8.21452	101.527	0.524488	0.740575
621	570	242.384	53.7661	96	0	0.064267	1.83647e-05	0	230.6	7.30506	26.8752	0.013553	0	0	500	-0	213.089	12.258	300	-0	48.4992	15.6001	7.30372	1.58228	-12.7644	0.87802	-14.4996	0.87802	-3.5373	1.01973	64.9883	10.0527	7.09873	3.38253	-9.49043	5.16412	20.9579	5.42476	24.8252	1.2397	0.667222	0.183973	-1.07865	0.183973	25.169	1.22295	-0.665325	0.189251	-1.6726	0.189251	38.2433	4.02539	33.6706	0.791364	-0.829138	0.138238	-0.696795	0.138238	21.2327	4.27967	35.7437	2.81873	-1.75935	0.147813	-3.19359	0.147813	154.289	8.34082	35.855	2.82538	-2.5355	0.150131	-2.55315	0.150131	55.8728	5.66023	35.6111	1.74089	-1.45237	0.142762	-1.61539	0.142762	56.4314	5.02924	35.6105	1.79342	-0.498556	0.140824	-0.479063	0.140824	20.4982	4.87291	1.24945	1.95509	0.778809	1.61118	7.06207	5.15895	5.87295	259.902	99.2561	34.7378	256.255	0.72073	263.272	42.5821	5.11047	38.4833	0.416586	0.737683
1045	407	213.835	52.3459	96	0	0.0745125	1.59246e-05	0	263.012	8.08943	31.2273	0.0129657	0	0	500	0	469.962	109.551	300	0	300	0	19.7916	1.96496	2.49458	0.397732	0.507319	0.397732	2.89787	0.68497	-36.1994	26.2351	0.940325	7.06952	-17.1501	8.01988	4.37189	9.23415	54.1224	1.44659	1.6951	0.143435	-0.214559	0.143435	51.5117	1.35261	0.711633	0.151407	-0.176127	0.151407	6.23782	9.18052	56.2485	0.851206	0.0880238	0.128467	0.0844964	0.128467	1.46111	9.65407	58.1116	1.00253	1.19792	0.129079	-0.372801	0.129079	24.9452	12.8264	57.8852	0.993104	-0.115074	0.132391	-0.310797	0.132391	19.4901	12.1383	55.8256	1.03137	0.198766	0.134055	0.0672173	0.134055	5.27968	13.5839	55.7593	1.09669	-0.0849391	0.146552	-0.065575	0.146552	-7.91388	14.5197	1.6951	1.99205	1.19792	1.48958	7.29067	5.67096	3.62688	316.778	-11.6592	35.9595	135.398	0.573853	169.522	4.41386	5.85595	-300	0.637106	0.74774
791	127	221.417	56.2107	96	0	0.0793683	1.77323e-05	0	192.953	7.7373	24.9981	0.0192122	0	0	136.2	30.8012	166.206	22.4539	-25.3759	28.0235	65.9425	21.6561	13.3541	2.28838	0.856199	0.823073	-1.27443	0.823073	-0.782287	0.8644	-3.41605	10.6014	-1.29937	5.04778	11.2564	4.71397	7.14959	4.33728	36.3888	1.225	1.60048	0.184336	-0.223751	0.184336	35.7694	1.32791	0.536754	0.18927	-0.36017	0.18927	13.0951	5.0444	39.4051	0.923484	-0.407574	0.151768	-0.316415	0.151768	8.32091	4.83754	40.7531	1.62866	0.817351	0.145384	-0.71525	0.145384	27.3486	5.2168	40.6024	1.48108	-1.27115	0.153424	-1.23353	0.153424	50.5902	5.8348	39.5608	1.12269	-0.108662	0.185321	-0.237172	0.185321	6.31298	5.64399	39.5784	1.12676	-0.0242534	0.179686	0.00350052	0.179686	5.65634	5.54149	1.60048	2.11173	1.56297	1.64776	6.93169	5.78527	3.39899	131.641	10.1048	17.4353	207.079	0.422624	91.0685	11.3069	4.75473	147.184	0.483515	0.759012
903	452	151.312	53.149	6240	0	0.0463015	1.22125e-05	0	228.979	5.36354	36.6416	0.00899274	0	0	500	-0	500	-0	300	-0	272.202	104.284	20.9305	1.98185	1.20116	0.390926	-1.26329	0.390926	0.483966	0.688613	-28.7285	29.6273	-6.93419	6.98358	-11.5264	7.18656	42.502	8.7746	57.7625	1.7671	1.2563	0.136174	-0.6183	0.136174	55.7681	1.31233	0.644978	0.129107	-0.595285	0.129107	40.5424	8.71424	61.7848	1.06409	-0.157024	0.11924	-0.0721154	0.11924	3.12938	10.0742	64.5186	1.2792	0.720358	0.121343	-0.673324	0.121343	50.8898	13.7591	64.3389	1.37148	-0.415289	0.123622	-0.479964	0.123622	22.9277	12.8436	62.3727	1.10683	0.0157159	0.119659	-0.172458	0.119659	23.9875	14.1744	62.2324	1.06051	0.0457649	0.120257	0.0781641	0.120257	-21.5251	14.1869	1.76388	2.01651	1.16163	1.3692	6.49531	5.60774	4.57167	500	22.5604	1257.34	-184.76	1.32847	500	41.2445	8.73808	190.908	0.624181	0.753492
1018	383	179.967	55.5349	6240	0	0.0807791	1.22422e-05	0	292.434	7.19074	38.0929	0.0137893	0	0	185.683	10.3867	157.638	4.36785	7.1524	9.90074	13.2464	4.48955	17.2702	1.41698	-5.54483	0.374229	-6.65579	0.374229	-2.34519	0.388361	57.399	5.93013	10.3354	3.197	12.8678	3.7148	50.0918	4.61305	48.4429	1.38753	0.774977	0.121191	-1.16988	0.121191	46.5798	1.37115	0.253625	0.125039	-0.829189	0.125039	33.5155	4.20003	52.314	1.05246	-0.582045	0.108374	-0.445003	0.108374	24.0805	4.55606	54.3328	3.98992	-1.17624	0.112514	-2.50249	0.112514	130.827	6.32942	54.1618	4.37369	-4.81613	0.128329	-4.90578	0.128329	265.259	6.41874	52.829	2.10074	-0.990756	0.119994	-1.09453	0.119994	60.1383	5.19853	52.839	2.10841	-0.968098	0.130769	-0.956215	0.130769	49.4155	5.94045	1.80729	2.04807	1.36188	1.30932	6.06414	4.85813	3.93924	145.373	118.051	29.8513	-14.7657	0.258263	158.201	33.5667	5.03764	17.1966	0.297838	0.698396
947	558	158.463	57.0559	96	0	0.0461925	1.10912e-05	0	254.402	5.30211	40.9818	0.00649381	0	0	500	-0	500	-0	281.728	60.3519	300	-0	35.7026	3.22302	1.60581	0.306202	0.408587	0.306202	1.90677	0.534914	-61.014	37.4655	-8.74859	9.83016	19.036	9.64487	75.6928	11.3928	84.0555	2.2142	1.41122	0.112807	-0.695024	0.112807	80.3787	1.638	0.63406	0.115111	-0.423816	0.115111	47.9098	11.2285	86.2805	0.94592	-0.0854415	0.112461	0.0696624	0.112461	-14.1244	13.2451	90.3242	1.15626	1.12177	0.112136	-0.429246	0.112136	48.7284	17.5211	90.0468	1.34303	-0.0861205	0.114763	-0.310062	0.114763	31.7863	16.5421	87.2612	1.18598	0.323859	0.112545	0.0943682	0.112545	-7.86952	18.5955	87.1102	1.03018	0.122181	0.113403	0.0743088	0.113403	-10.3945	18.6532	2.04084	2.18307	1.12177	1.41752	6.88426	5.83136	4.08843	500	-30.7314	52.9309	300	1.08978	431.388	45.1357	12.6047	300	0.440906	0.751618
934	176	131.815	35.4751	96	0	0.0535539	1.51186e-05	0	265.292	7.19887	33.9514	0.0357631	0	0	500	-0	47.4346	54.969	236.542	86.4388	32.0411	29.6209	24.1611	2.45145	2.11886	0.380379	0.162792	0.380379	0.909511	0.302116	12.5899	5.14363	-3.08142	3.77586	23.3264	9.3788	54.4195	10.72	64.9006	1.90909	1.292	0.137685	-0.661118	0.137685	63.3327	1.53972	0.952122	0.139479	-0.17273	0.139479	5.30183	4.50381	69.0036	1.10654	-0.0846359	0.124219	0.0267159	0.124219	-2.87079	4.64302	71.0287	1.22691	1.07463	0.120357	-0.336121	0.120357	34.7466	12.4174	70.9397	0.892391	-0.0219686	0.124924	-0.191621	0.124924	10.5764	5.41971	68.4117	1.13022	0.296582	0.125633	0.144965	0.125633	2.75274	4.77751	68.2514	1.00251	0.0426331	0.127342	0.086053	0.127342	-0.0946077	4.76134	1.89544	2.13835	1.07463	1.36495	6.89362	5.43718	3.91954	142.356	4.5038	15.085	300	0.94574	28.3126	7.13118	5.0043	-49.3785	0.327627	0.758897
543	11	119.107	37.0583	96	0	0.0774518	1.68828e-05	0	229.659	7.15579	30.0988	0.0481529	0	0	500	-0	129.702	27.5848	300	-0	75.531	24.6455	17.9014	2.49716	1.81027	0.554481	-0.0724199	0.554481	0.598821	0.539371	-15.4169	7.93246	-0.247337	4.82766	-4.88302	8.56718	23.5326	8.45465	46.491	1.16767	1.48692	0.150993	-0.390402	0.150993	44.4279	1.2019	0.514688	0.159113	-0.305704	0.159113	9.85134	4.63886	51.0945	1.21858	-0.268593	0.126958	-0.181407	0.126958	4.19655	4.74491	53.0905	1.23086	0.89444	0.121454	-0.586909	0.121454	43.543	9.66858	52.9323	1.18821	-0.606646	0.126783	-0.645388	0.126783	19.6801	5.39389	51.7541	1.33255	0.159962	0.143513	-0.0369556	0.143513	3.979	6.02431	51.6948	1.36972	0.0952497	0.137092	0.0782425	0.137092	4.2853	5.39076	1.48692	2.05842	1.37146	1.58172	7.24967	5.81912	3.91987	500	5.94767	48.5871	-300	1.05362	182.647	12.6757	6.30847	-99.6606	0.322884	0.743207
618	508	237.894	53.395	6208	0	0.0642393	1.00471e-05	0	188.966	4.44419	39.5035	0.015389	0	0	160.661	15.3844	140.51	8.95559	-19.8629	13.9971	7.3867	8.85784	17.5888	2.19661	-3.399	0.412283	-5.35722	0.412283	-0.619014	0.419837	51.9365	6.60107	9.15069	3.70958	8.22446	3.83574	18.5432	3.87197	47.4806	1.14558	1.64234	0.114758	-0.237919	0.114758	45.9964	1.17223	0.0875663	0.121985	-0.948484	0.121985	40.8089	4.04042	51.0938	0.776739	-0.102123	0.0977721	-0.100484	0.0977721	9.43095	3.8585	52.7792	2.67853	0.0860077	0.10076	-1.44985	0.10076	73.6778	5.31472	52.6279	2.51465	-1.54917	0.105393	-1.54839	0.105393	86.455	4.7868	51.2002	1.60828	-0.38012	0.10107	-0.509708	0.10107	26.873	4.17437	51.1317	1.51286	0.0702464	0.100576	0.150335	0.100576	13.2176	4.16394	2.03272	2.09024	1.51446	1.64667	6.81623	5.97672	3.84237	183.981	96.331	142.332	-36.8213	1.09	155.662	43.1727	4.81152	-40.0224	0.633002	0.733252
355	494	258.846	57.4112	96	0	0.0273026	8.38104e-06	0	292.254	4.54176	53.4732	0.0357242	0	0	242.412	10.2681	218.806	4.34859	-27.9021	9.60284	-34.3013	5.01934	57.2197	4.28704	-11.3267	0.300738	-12.5606	0.300738	-8.6118	0.346141	183.513	25.3511	14.079	8.4948	68.9404	9.63939	200.154	13.0308	163.881	3.08143	0.764252	0.0887078	-1.19986	0.0887078	154.895	5.15478	-0.342284	0.0938382	-1.33593	0.0938382	174.045	12.1636	173.744	2.51871	-0.570079	0.0938184	-0.486014	0.0938184	86.9236	15.1236	182.51	14.4348	-1.7762	0.0991866	-3.111	0.0991866	545.522	21.6797	181.453	15.9492	-5.50685	0.115506	-5.59069	0.115506	1068.48	22.075	176.272	9.83037	-1.72399	0.101397	-1.85937	0.101397	329.661	17.7148	176.212	9.84044	-1.17356	0.0988785	-1.18633	0.0988785	232.093	17.3157	1.96839	2.04605	1.39885	1.28677	6.91654	5.51367	4.69833	282.718	717.49	162.173	44.1681	0.724757	325.612	218.681	17.4462	-6.53229	0.486873	0.787929
436	336	118.715	45.7051	96	0	0.0525676	1.24269e-05	0	223.421	5.53124	36.0711	0.0658042	0	0	500	0	414.104	72.149	300	0	300	0	20.6378	2.33381	1.85697	0.41312	-0.448388	0.41312	-0.595398	0.673088	-73.0668	28.5949	-5.73226	6.7807	-2.59647	8.16394	22.0577	10.0301	62.7737	1.28904	1.77809	0.133483	-0.290982	0.133483	60.9807	1.69829	0.735969	0.137726	-0.427086	0.137726	42.9473	10.1266	70.5265	1.0033	-0.210193	0.121358	-0.0939002	0.121358	7.29168	10.6792	73.9352	1.15942	1.1329	0.115439	-0.364235	0.115439	37.9102	14.109	73.8565	1.16776	-0.0132669	0.120487	-0.148854	0.120487	6.46174	12.4714	72.2094	0.871943	0.321897	0.1192	0.0827996	0.1192	-19.3788	13.8213	72.1829	0.885054	0.15629	0.128595	0.119362	0.128595	1.35792	14.8546	1.77809	2.19628	1.1329	1.47897	6.53997	5.98854	4.35192	318.838	7.5931	33.8635	300	2.1921	484.046	46.5651	11.8124	300	0.869012	0.748655
1393	393	240.923	26.878	64	0	0.0891292	1.96059e-05	0	150.58	7.02156	21.8641	0.0440962	0	0	1	-0	55.3252	28.0176	28.9624	24.1385	-131.704	17.9471	12.8927	2.46504	3.13392	0.712524	0.532436	0.712524	0.768895	0.540978	-13.2309	4.40716	-7.60158	3.53468	-3.23766	2.66358	2.44499	2.50519	31.856	1.51726	2.24939	0.207536	0.236486	0.207536	31.1715	1.41413	0.438044	0.227872	-0.453846	0.227872	6.84426	3.3279	33.1871	0.853372	-0.125632	0.172856	-0.0927914	0.172856	-0.203819	2.94823	33.5299	0.846583	1.30883	0.154592	-0.366976	0.154592	6.83765	2.41133	33.5097	0.979893	0.483342	0.163335	0.410108	0.163335	-8.44142	2.99553	32.6293	0.846411	0.336532	0.193243	0.0732157	0.193243	0.122009	3.36296	32.5336	0.788976	0.0574445	0.192067	0.0638899	0.192067	-4.95591	3.46294	2.24939	2.24274	1.30883	1.74849	6.49408	5.62282	2.93606	1	-13.1061	5.02012	69.3918	0.3342	1	6.13901	2.6635	-121.6	0.238915	0.721743
